YEAR,CRUISE,NET MESH,LAKE,STATION,SAMPLE DATE,CAL_Num/m3,CAL_ugDW/m3,CALIM_Num/m3,CALIM_ugDW/m3,CYC_Num/m3,CYC_ugDW/m3,CYCIM_Num/m3,CYCIM_ugDW/m3,DAP_Num/m3,DAP_ugDW/m3,NDAP_Num/m3,NDAP_ugDW/m3,PRED_Num/m3,PRED_ugDW/m3
1997,Summer,153,MI,MI 11,9/11/97,774.3504666,17487.76762,2074.014064,5014.869181,38.91208375,77.36606396,377.4472123,172.8458665,747.1120079,16448.71222,23.34725025,24.04182158,4.803210338,1137.304885
1997,Summer,153,MI,MI 17,9/12/97,1106.246648,35243.95575,1250.067757,6310.846121,12.66349392,10.4293338,177.2889149,61.93284558,303.9238541,7358.421869,1.80907056,1.428485566,9.949888081,2250.03456
1998,Spring,153,MI,MI 11,3/29/98,1321.613189,12260.74117,1915.895629,3891.177574,60.31523277,256.8559478,31.93159382,116.7495437,0,0,0,0,0,0
1998,Spring,153,MI,MI 17,3/30/98,1972.373964,16193.59072,1118.00896,2001.564099,174.4411144,1257.0973,91.18512797,125.3085199,0,0,0,0,0,0
1998,Spring,153,MI,MI 18,3/30/98,1931.466854,14886.76032,2605.847764,3988.75145,74.77711762,366.9224922,33.98962092,52.38512025,0,0,0,0,0,0
1998,Spring,153,MI,MI 19,3/30/98,1934.335197,13312.32457,2378.179453,4252.12802,206.4391886,1386.916583,70.18932413,77.18708896,0,0,0,0,0,0
1998,Spring,153,MI,MI 23,3/31/98,1797.675606,14165.70943,2548.704526,3540.02676,135.8243791,868.5786734,55.92768552,91.1072793,0,0,0,0,0,0
1998,Spring,153,MI,MI 27,3/31/98,2012.683082,12318.64597,1653.740307,2400.498579,129.7384422,585.7137566,77.51188505,107.9735211,0,0,0,0,0,0
1998,Spring,153,MI,MI 32,3/31/98,3621.223576,26564.52319,1983.120037,3227.590434,301.5270232,1683.25129,156.5621082,329.6212701,0,0,0,0,0,0
1998,Spring,153,MI,MI 34,3/31/98,1518.468367,10345.48543,508.3712476,514.0714146,33.22687893,144.0017681,33.22687893,67.5155888,0,0,0,0,0,0
1998,Spring,153,MI,MI 40,4/1/98,1811.396532,11490.91859,1373.200452,2342.255633,147.926065,629.7443788,89.31385056,116.6967631,0,0,0,0,0,0
1998,Spring,153,MI,MI 41,4/1/98,1193.609783,7910.570301,466.0138594,543.0818901,27.26637507,115.2827396,26.75279013,50.56954707,0,0,0,0,0,0
1998,Spring,153,MI,MI 47,4/1/98,1920.562465,11544.85781,1881.227704,2072.497658,184.7023564,1046.207131,112.8736622,277.0279918,0,0,0,0,0,0
1998,Summer,153,MI,MI 41,9/1/98,1228.452553,22083.46311,1929.533073,7200.855424,249.9396722,842.1634116,1182.854067,1163.390504,1468.489109,11355.25263,3.263967334,2.337056457,5.343515208,1122.25198
1998,Summer,153,MI,MI 47,9/1/98,1504.121397,19929.79132,1857.624582,4249.572907,568.3776707,2216.721629,1136.755341,1098.840885,6959.160748,68239.39933,471.3375805,456.783027,27.72574003,4223.256295
1998,Summer,153,MI,MI 40,9/2/98,1475.273424,22659.11866,1860.70522,5603.639551,232.5881525,962.44214,1495.209552,703.1061785,2073.357245,28656.47403,46.5176305,98.37579601,0,0
1998,Summer,153,MI,MI 27,9/3/98,1000.567817,19012.09246,2210.82101,8718.719761,201.3218055,596.175323,1229.519282,872.4807104,2155.637147,23919.82165,47.61760763,28.53102206,2.683709452,152.5047229
1998,Summer,153,MI,MI 32,9/3/98,762.2318258,10819.92104,2070.540184,9722.263226,242.7006809,719.5950235,1334.853745,790.2084028,2214.643713,16405.68118,37.92198138,33.49816333,0,0
1998,Summer,153,MI,MI 34,9/3/98,801.6868235,8711.166512,1989.371006,5073.069482,148.4605229,522.7420654,660.6493268,589.4687835,1573.681542,10616.59677,25.9805915,21.13771727,0,0
1998,Summer,153,MI,MI 23,9/4/98,2025.62225,35207.23288,3681.309034,15752.28405,189.4791415,974.1461021,1200.034563,1459.933717,4673.818823,48754.41516,261.6616716,343.6445584,0,0
1998,Summer,153,MI,MI 11,9/5/98,1337.381877,17600.94137,3139.940059,6711.624631,207.6679933,764.3137027,880.5122916,845.3411108,1628.117067,8220.650771,8.306719732,3.749940637,0,0
1998,Summer,153,MI,MI 17,9/5/98,1562.938814,22550.42642,2274.096063,7323.129607,466.0691578,1563.670871,1108.923169,428.8743878,1414.278824,7233.202798,72.32107621,61.30569873,0,0
1998,Summer,153,MI,MI 18,9/5/98,2444.859311,36979.21914,3480.364045,12557.89892,370.6111608,1412.397818,808.0294707,647.644513,5650.907741,66647.05285,269.0231372,237.0973049,1.395528915,303.7002041
1998,Summer,153,MI,MI 19,9/5/98,1143.558416,15857.27936,2837.57546,10875.26251,139.5528915,515.6287296,961.3643636,453.4358424,2387.905032,19702.1367,116.2940762,149.1497579,7.752938416,24.70596483
1999,Spring,153,MI,MI 11,4/17/99,490.9724455,9188.085544,2610.907734,9200.284567,959.1089634,6951.744612,2024.785589,2759.595406,0,0,0,0,0,0
1999,Spring,153,MI,MI 17,4/17/99,486.4968856,5111.492265,1108.670194,4536.102403,829.5644106,3247.216177,1255.976023,975.2512265,0,0,1.938234604,3.019960794,0,0
1999,Spring,153,MI,MI 18,4/17/99,1529.180515,17266.95545,6008.951129,23114.13649,2244.153299,12225.98736,791.9845787,873.2707215,0,0,0,0,0,0
1999,Spring,153,MI,MI 19,4/18/99,893.5400966,16753.05678,1937.676839,5881.656291,1606.364219,10245.59024,3975.751441,6555.90575,5.019888183,29.42637761,0,0,0,0
1999,Spring,153,MI,MI 23,4/18/99,929.4222574,16291.79645,1415.06632,5654.137555,1976.068944,9358.342524,3098.074191,1907.418438,0,0,0,0,0,0
1999,Spring,153,MI,MI 27,4/18/99,290.7082956,4305.754287,362.8331014,1520.22014,390.9930391,2413.234264,1107.082349,621.3382557,0,0,0.742302614,1.100523736,0,0
1999,Spring,153,MI,MI 32,4/18/99,80.18664128,798.918778,230.00905,2045.647779,201.5216906,1329.470443,483.2300225,518.2521129,0,0,5.275436927,9.30034014,0,0
1999,Spring,153,MI,MI 34,4/18/99,215.3498713,2237.232118,474.6959528,1901.095546,301.0267018,1494.194756,926.2360055,1530.757708,0,0,0,0,0,0
1999,Spring,153,MI,MI 40,4/19/99,26.45690235,677.8081818,130.8308358,533.743937,16.28117067,35.60632916,324.4604727,459.380466,0,0,0.581470381,1.516101823,0,0
1999,Spring,153,MI,MI 41,4/19/99,44.86753609,1551.809756,138.2090381,399.9446942,26.36631648,52.20067842,346.7752306,113.2387034,0,0,1.329134781,1.199274313,0,0
1999,Spring,153,MI,MI 47,4/19/99,13.41854726,69.69987223,230.3517279,495.125351,49.20133995,73.10501961,647.0721678,256.8012201,0,0,1.490949695,3.887440571,0,0
1999,Summer,153,MI,MI 47,8/28/99,1440.469677,6982.823251,2270.691116,5527.215117,4257.545842,13252.35673,6258.592388,5142.747208,879.8928074,6234.294072,4676.204517,5032.241625,1.219609486,141.418636
1999,Summer,153,MI,MI 34,8/29/99,415.4628067,4680.007252,1252.780156,1697.923412,1239.996685,2523.162366,4282.462777,2026.990966,1201.646272,5634.769055,5432.975165,3729.222532,1.248385838,217.5450681
1999,Summer,153,MI,MI 40,8/29/99,243.8788395,1752.954547,715.3779292,1108.557722,2715.184413,5764.024073,7186.296471,5711.53281,552.7920362,1791.759599,8633.310919,5373.862648,24.57841429,348.8383938
1999,Summer,153,MI,MI 41,8/29/99,1003.127065,6290.296358,2545.937562,6329.022971,2356.833239,7532.83815,8817.113003,8460.371302,1168.347587,6389.977533,3233.092165,2433.611395,2.361319274,514.8907777
1999,Summer,153,MI,MI 19,8/30/99,998.7608901,17663.80445,3119.417575,7637.654974,465.176305,793.0439398,4159.223433,3006.551546,7059.734511,51099.86851,725.1277695,621.0562238,8.9251428,522.1600407
1999,Summer,153,MI,MI 23,8/30/99,1223.211432,8817.680222,9814.815534,19906.78667,1427.080003,3588.413679,5184.086543,5661.105092,4718.101236,31338.68134,3611.386131,3085.283231,0.682595665,126.2334451
1999,Summer,153,MI,MI 27,8/30/99,976.4071753,6306.751898,3271.508584,4663.703337,990.24932,1274.380802,4465.025051,2698.347125,1986.834008,9726.405408,3042.312906,2008.230794,7.545831818,78.79397961
1999,Summer,153,MI,MI 32,8/30/99,499.6147718,8463.897187,1221.280553,2473.271752,3700.850161,8712.087996,9326.142406,5435.810243,1443.331563,7564.58535,12952.97556,7313.338868,1.662491283,270.9871082
1999,Summer,153,MI,MI 17,8/31/99,698.9716624,11281.71814,2180.212128,6038.754922,557.728684,505.1684844,1919.455861,801.0167638,1622.483444,9615.89976,1521.078229,951.0053131,4.470430807,160.9270142
1999,Summer,153,MI,MI 18,8/31/99,2738.681735,51873.83483,7368.32982,24929.77485,367.0981508,407.1426892,3328.635521,1986.018824,7048.16021,65370.9271,1426.317179,909.7902974,2.666030308,493.3147143
1999,Summer,153,MI,MI 11,9/1/99,1035.856514,20068.70911,3639.884696,8210.929544,330.8986087,667.4553705,3409.694359,1614.050912,4143.426057,38044.28474,517.9282571,413.8717632,1.404970315,327.7177463
2000,Summer,153,MI,MI 34,8/26/00,637.5568767,6230.687861,1804.610142,2359.495343,61.23427629,212.1967017,363.8036415,189.5044898,605.1387304,10987.51799,1293.123835,2636.371596,7.99197356,1200.642043
2000,Summer,153,MI,MI 40,8/26/00,860.9186396,7170.771096,1795.568347,5290.103272,173.4848644,650.2197787,307.9356343,335.1559475,563.8258093,10108.93266,798.0303762,993.0519397,5.150331912,840.2146798
2000,Summer,153,MI,MI 41,8/26/00,967.4370517,8001.272352,1547.899283,3776.227143,47.57887139,157.2953539,145.9085389,78.98198792,520.1956606,10149.96387,158.596238,161.6992449,6.542094817,1458.601695
2000,Summer,153,MI,MI 47,8/26/00,1806.411151,18258.30974,3085.611807,8114.659906,506.7759789,1642.260953,1038.073376,572.7093916,449.5593361,4734.517126,2010.756303,3720.224636,6.002638863,651.3168387
2000,Summer,153,MI,MI 18,8/27/00,2229.444173,15602.33453,3424.362092,11504.10575,48.11750013,121.7620098,657.6058351,258.7892108,408.9987511,7809.508251,2846.952091,4632.881382,8.896725284,1990.858086
2000,Summer,153,MI,MI 19,8/27/00,1143.554398,13097.96863,4655.177195,14593.3496,313.7184631,1175.988791,829.8359347,719.7937945,182.1591076,1528.144148,7235.764553,15810.64475,14.38930451,1133.168739
2000,Summer,153,MI,MI 23,8/27/00,2587.49896,14494.63852,3354.430785,13476.0292,286.7034859,1445.24434,659.4180175,459.9262735,387.0497059,7594.94812,10077.62753,17860.57802,21.11078402,1389.195722
2000,Summer,153,MI,MI 27,8/27/00,2320.131792,16133.95201,2237.041673,9734.988604,166.1802385,747.1242522,485.7576203,388.6956379,31.95773818,504.374595,4678.612869,9756.128877,10.18652904,1976.530266
2000,Summer,153,MI,MI 32,8/27/00,2024.833414,21455.67893,2319.998635,4487.788631,625.7502678,1740.981014,1345.953406,1356.639539,1322.340189,8472.514258,6706.153814,11039.62649,11.20705447,339.7355551
2000,Summer,153,MI,MI 11,8/28/00,3179.504424,21727.83682,5387.493607,23319.33575,264.958702,1151.106446,1457.272861,967.307511,309.1184857,4638.068258,7573.402899,13941.06251,38.63981071,1349.331059
2000,Summer,153,MI,MI 17,8/28/00,2074.682341,20461.85424,3045.975572,10009.23546,186.4883003,756.7266834,745.9532012,539.5112681,2548.673438,41425.78731,5718.974543,10616.36934,15.60139752,1500.213793
2001,Spring,153,MI,MI 11,4/5/01,2410.854258,15563.95149,409.8297,504.2045153,197.1529239,1043.003311,279.4293409,825.5292927,0,0,0,0,0,0
2001,Spring,153,MI,MI 17,4/5/01,3301.774047,18162.97867,743.6089338,1113.684809,597.5058536,3668.935755,524.259855,1006.548125,0,0,6.741224644,22.28326897,0,0
2001,Spring,153,MI,MI 19,4/5/01,4480.39075,25683.91743,1100.02958,2250.647104,615.4219544,3759.223557,220.0059161,614.0977096,0,0,0,0,0,0
2001,Spring,153,MI,MI 18,4/6/01,2403.944297,15232.24846,584.7285867,951.0926235,383.2779024,2250.335651,308.8598471,1084.1666,1.213845474,1.043647023,1.112445569,4.388224246,0,0
2001,Spring,153,MI,MI 23,4/6/01,1978.50638,10575.50608,463.4013112,664.5987045,320.3985628,1786.784471,278.7648513,719.8702199,0,0,0,0,0,0
2001,Spring,153,MI,MI 27,4/6/01,2411.752251,15451.89929,453.8559979,884.2679827,527.3944076,3376.35774,231.535023,502.4601952,0,0,1.118152866,2.543659952,0,0
2001,Spring,153,MI,MI 32,4/6/01,2430.778319,13130.53323,236.8190429,559.1230157,348.462306,1846.660658,284.1828515,633.296349,1.691564592,1.276424593,0,0,0,0
2001,Spring,153,MI,MI 34,4/6/01,2598.198305,13435.80672,599.0833185,988.8609345,538.3067499,2347.175896,573.0362177,1244.458007,0,0,0,0,0,0
2001,Spring,153,MI,MI 41,4/6/01,3557.372968,20258.29153,436.6000621,1031.704224,464.5301897,2429.31167,549.7008242,2144.399999,0,0,0,0,0,0
2001,Spring,153,MI,MI 40,4/7/01,3883.120066,24918.15103,557.6821372,1328.396171,720.3394272,3864.488023,691.938948,1222.539049,0,0,2.581861746,5.041465839,0,0
2001,Spring,153,MI,MI 47,4/8/01,2056.6373,10097.54369,413.0978794,826.4621675,476.5379109,2416.890659,466.2104639,1342.311933,0,0,2.950699139,6.188572026,0,0
2001,Summer,153,MI,MI 47,8/21/01,681.794168,10304.00433,1990.595473,3824.039883,639.1820325,1927.565128,1217.489586,563.067496,1071.390835,9679.627906,973.9916685,1056.250153,0,0
2001,Summer,153,MI,MI 27,8/22/01,1829.989269,18255.65383,5921.173598,24562.01332,870.8066641,2710.660753,3229.228826,2710.884712,2770.08616,39554.22655,1030.103968,1333.244316,13.86805068,808.7648386
2001,Summer,153,MI,MI 32,8/22/01,557.8508968,9215.548547,1758.989314,4753.580214,507.5940592,1860.952859,1206.164101,864.6338888,1628.321536,26324.11728,1939.913929,3466.391533,2.041684025,437.0024051
2001,Summer,153,MI,MI 34,8/22/01,981.9412874,16074.867,1855.637079,9383.861484,305.4069359,947.9465375,1144.309532,843.3971445,518.0320178,6844.218732,881.4276123,1521.360089,14.61797438,314.2515991
2001,Summer,153,MI,MI 40,8/22/01,1485.179651,18451.5613,2311.714414,11465.4156,645.7302832,2583.127831,843.7542367,988.0692195,1773.605845,29953.05094,714.6081801,1596.105463,14.66345851,394.8144685
2001,Summer,153,MI,MI 41,8/22/01,1068.451917,16851.28538,3066.719993,9654.20424,432.1188614,1177.698453,1146.080802,1070.849252,1511.66482,19764.55547,352.3211831,568.7017725,3.939547374,734.2905832
2001,Summer,153,MI,MI 11,8/23/01,924.0326131,10041.10779,3763.197336,15503.68053,100.6003248,317.1720389,1568.619879,1136.78428,1922.583985,25575.7963,283.1712847,132.9769645,3.434849053,577.6470492
2001,Summer,153,MI,MI 17,8/23/01,898.3163354,12604.83908,3292.414116,13583.92296,101.6961889,264.4515165,1173.743514,614.4435277,1491.544104,22442.87491,105.9335301,82.62997383,2.913172078,451.2237115
2001,Summer,153,MI,MI 18,8/23/01,675.785671,11553.67612,2469.008972,8173.013859,72.58539458,192.290841,1052.62412,634.3083067,1228.665926,21154.32213,47.76671193,71.74493067,2.659818641,536.9217382
2001,Summer,153,MI,MI 19,8/23/01,1226.061706,12144.3772,4895.426237,20437.31013,198.4632258,748.8157802,2452.123412,1297.102587,4621.988015,96159.89014,198.4632258,227.2326745,4.20356138,983.476562
2001,Summer,153,MI,MI 23,8/23/01,1567.477259,15417.28711,5180.742851,18919.11339,478.3110752,1240.44543,2466.471569,761.9066104,5025.147682,105151.1328,97.96732866,122.2218487,24.58187566,4345.029074
2002,Spring,153,MI,MI 32,3/30/02,2388.152649,14047.30255,1789.219127,3156.684033,705.0736391,3732.582024,1622.427514,4243.975983,0,0,15.16287396,19.0538144,0.118459953,6.857164783
2002,Spring,153,MI,MI 40,3/30/02,3016.088175,18696.31245,1948.068283,3460.229991,512.6495482,2475.186313,2187.304739,4608.343538,0,0,8.544159136,4.863902627,0,0
2002,Spring,153,MI,MI 17,3/31/02,2883.419265,20639.16774,3758.783998,5962.435522,636.420029,3716.471188,983.3493589,2693.528941,0,0,6.892635693,13.57340314,0,0
2002,Spring,153,MI,MI 23,3/31/02,1428.062214,10033.52576,2803.372789,6423.50588,1439.366136,9093.375778,693.307249,1669.953232,0,0,0,0,0,0
2002,Spring,153,MI,MI 27,3/31/02,1990.337406,12057.03337,1466.374347,2138.460961,489.8195477,2384.929238,1503.773477,3208.206928,0,0,12.3108062,25.54519463,0,0
2002,Spring,153,MI,MI 34,3/31/02,1523.572168,9426.081628,1723.438625,2409.677837,645.4703594,3659.357867,1271.281723,3383.094337,0,0,3.276499286,3.316725827,0,0
2002,Spring,153,MI,MI 41,3/31/02,1577.553725,9409.637824,599.1302831,905.6570775,169.9637937,699.0912746,1092.759724,2716.390134,0,0,0.479386028,0.653733525,0,0
2002,Spring,153,MI,MI 47,3/31/02,2943.403652,17495.04787,3486.158936,7566.199677,1257.730993,6583.926537,2108.395524,4825.056485,0,0,20.87520321,44.91441947,0,0
2002,Spring,153,MI,MI 11,4/1/02,2379.927616,17368.76097,2641.103397,2599.767488,493.0059674,2570.806828,868.6295615,2185.533801,0,0,2.93455933,14.17574491,0,0
2002,Spring,153,MI,MI 18,4/1/02,1965.151055,15309.09172,2717.244963,4825.30027,407.3427982,2172.794931,582.7853638,1668.044717,0,0,4.160687741,8.682868744,0,0
2002,Spring,153,MI,MI 19,4/1/02,1668.674279,12901.45049,5307.460772,8102.883556,1367.236345,7772.773582,828.9543194,1600.98387,0,0,10.76564051,51.59326996,0,0
2002,Summer,153,MI,MI 17,8/1/02,2760.092893,24389.34143,12024.59074,33749.66963,556.2977924,2125.3064,4364.798064,2143.64429,2439.151859,30341.88845,149.7724826,172.670635,8.692153007,2094.176619
2002,Summer,153,MI,MI 11,8/2/02,2359.510936,22975.96546,13425.61723,42182.11085,377.5217497,1104.326618,3963.978372,2732.19293,342.1290857,4665.150153,23.59510936,27.36480734,9.309007989,1979.247614
2002,Summer,153,MI,MI 18,8/2/02,2048.64847,16883.67754,11323.24,30164.4046,381.3321401,1182.954088,2234.128802,1664.214759,2042.504498,36663.12639,17.5075035,9.292340159,8.105886754,2002.909468
2002,Summer,153,MI,MI 19,8/2/02,6583.035511,48308.41347,19465.96522,84980.13873,601.6752886,1476.940654,9626.804618,5596.72337,1026.387257,5540.012207,849.4239369,971.7345818,5.530103756,1308.133483
2002,Summer,153,MI,MI 23,8/2/02,3869.597935,26840.21405,12623.38351,51729.7347,566.2826246,1745.824534,7597.625214,2463.997599,424.7119685,2331.657276,94.38043744,80.42655565,1.659031127,311.0424473
2002,Summer,153,MI,MI 27,8/2/02,2453.859263,16200.12345,11215.73773,38792.57191,431.161834,1603.038642,5916.124929,3370.954271,707.4060939,6424.367573,118.326864,133.9562213,4.479433282,1121.877652
2002,Summer,153,MI,MI 32,8/3/02,2271.529172,18969.6929,9789.970798,17151.62917,879.8176371,2909.302823,4703.025187,3393.192148,671.8607411,6590.718906,591.8773195,920.8045273,5.123937943,973.9699928
2002,Summer,153,MI,MI 34,8/3/02,4267.344064,27969.3272,15127.83583,45979.13751,161.7950356,562.0362319,4247.119685,1491.986214,343.8144507,2416.870171,485.3851068,612.5517633,5.767108203,1330.430502
2002,Summer,153,MI,MI 40,8/3/02,4131.813268,25002.95679,12491.52848,30895.42667,1306.806057,4455.122614,6841.514062,8105.245313,1268.370585,6750.717984,538.0966116,502.6608331,4.804434032,273.3334193
2002,Summer,153,MI,MI 41,8/3/02,2860.331701,23638.81145,8174.443461,24762.03739,319.7264275,1063.726206,3358.507102,1938.826444,235.7732081,938.5051094,268.6561953,318.7138893,2.755276873,579.8340044
2002,Summer,153,MI,MI 47,8/3/02,2596.352411,17543.66489,6266.504893,17664.89997,592.9940692,1947.722476,1827.062808,1353.755602,576.9672024,4002.992578,304.510468,409.5683558,2.441592979,473.5049553
2003,Spring,153,MI,MI 11,4/9/03,2075.287799,17376.13277,1836.167169,2553.8165,338.6087746,1501.773403,240.8660355,390.9537571,0,0,0,0,0,0
2003,Spring,153,MI,MI 17,4/9/03,1998.004018,12190.88677,1976.31278,3225.429637,342.2395302,2301.613582,395.262556,382.1156768,0,0,0,0,0,0
2003,Spring,153,MI,MI 19,4/9/03,1711.197651,10601.88295,2492.082213,3885.14296,178.3501777,1321.466767,404.9031061,704.8363169,0,0,2.410137536,3.180305039,0,0
2003,Spring,153,MI,MI 18,4/10/03,1778.995424,10661.48696,2461.306974,3858.94161,356.8385712,2307.824816,274.5588369,377.35861,0,0,0,0,0,0
2003,Spring,153,MI,MI 23,4/10/03,2481.771497,14198.71804,1534.888712,1862.686888,474.8216879,2948.562975,507.9487824,1331.723989,0,0,5.521182418,11.46639075,0,0
2003,Spring,153,MI,MI 27,4/10/03,1943.835914,12707.65692,1005.870648,1566.324257,356.3476437,2095.410557,219.3674689,507.4206993,0,0,0,0,0,0
2003,Spring,153,MI,MI 32,4/10/03,2196.265796,14125.11396,913.2082311,1586.457286,611.8495148,4481.998799,666.6420087,2593.399499,0,0,0,0,0,0
2003,Spring,153,MI,MI 34,4/10/03,1591.925721,9093.714343,901.4950148,1400.861249,382.7776452,2407.597756,379.200284,1055.707629,0,0,0,0,0,0
2003,Spring,153,MI,MI 40,4/10/03,2453.863645,14036.11239,1061.015977,2086.808242,380.443976,2262.056277,549.5301875,1457.466694,0,0,0,0,0,0
2003,Spring,153,MI,MI 41,4/10/03,1511.360108,8423.403406,756.6392758,1395.662395,253.1288426,1684.661094,227.3071644,687.75757,0,0,0,0,0,0
2003,Spring,153,MI,MI 47,4/11/03,2330.939194,16869.02391,842.9805329,1686.871731,321.5088544,2251.720718,368.5589307,1159.946235,0,0,0,0,0,0
2003,Summer,153,MI,MI 11,8/1/03,1154.739251,16749.97998,8382.878074,42470.46957,828.5915236,3101.148552,1815.849509,2780.453134,1145.924448,10680.63261,0,0,0.619790867,85.17628391
2003,Summer,153,MI,MI 17,8/1/03,942.1674592,14746.95587,7006.934289,29361.5027,711.8598581,2451.155305,2400.782266,3145.862299,725.8178945,9035.515369,0,0,2.562608251,454.5779888
2003,Summer,153,MI,MI 18,8/1/03,1263.705104,24907.55198,5030.977198,19956.69999,623.4635429,2345.646813,1755.109408,1824.673522,1579.825197,23132.61924,12.66762301,14.70836241,2.249243614,399.3606537
2003,Summer,153,MI,MI 19,8/2/03,2475.567956,25897.15594,5181.619826,18449.59372,110.973736,456.3836018,1297.539067,1441.140253,187.801707,1895.537723,0,0,4.801748191,1030.213769
2003,Summer,153,MI,MI 23,8/2/03,1168.171332,14549.86276,7781.372677,24821.9742,675.8015973,2988.071919,2355.651282,3165.627236,2780.440857,39453.13384,115.8517024,107.957983,0.226272856,31.31332636
2003,Summer,153,MI,MI 27,8/2/03,1711.570397,17913.76777,9727.285077,37474.7268,1324.559623,5522.104631,3243.157193,4580.916465,733.6288093,6581.488614,620.6212029,901.8168933,1.04110559,32.00002016
2003,Summer,153,MI,MI 32,8/2/03,782.6531845,13679.26784,4233.820684,12601.33461,691.0661098,3316.537277,1498.697587,2257.780856,24.97829312,87.65053322,1357.153926,1964.387113,4.748477599,148.6489121
2003,Summer,153,MI,MI 34,8/2/03,859.4842207,13282.14078,2072.541819,10629.86406,150.4567564,656.0474957,154.2181753,352.9274734,218.1622967,1534.71454,180.5481076,219.1246247,39.90630374,550.4903917
2003,Summer,153,MI,MI 40,8/3/03,876.3620713,16176.53916,3636.248594,17388.75357,479.6011336,1985.327108,1377.763256,1259.831405,165.6803916,807.8882363,444.7210511,760.2941271,0.545001288,49.24687101
2003,Summer,153,MI,MI 41,8/3/03,940.3093341,29253.36694,1924.992187,9386.750646,158.1507192,827.2035159,382.4784503,503.8062676,16.80011971,149.8548668,12.78972842,19.35168544,5.394624259,846.0745205
2003,Summer,153,MI,MI 47,8/3/03,861.6470365,22278.91109,3809.831505,20950.99753,506.851198,2456.271859,1148.862715,2861.247906,321.0057587,3411.440005,135.1603195,151.8860255,2.111879992,366.843507
2004,Spring,153,MI,MI 11,4/3/04,1504.531423,11656.04355,1351.214111,2055.600918,161.74134,985.5450401,128.0452275,342.0806523,0,0,0,0,0,0
2004,Spring,153,MI,MI 17,4/3/04,1362.221508,11585.70805,1545.52836,2127.873173,287.5401599,1975.626511,179.7126,292.6609243,0,0,0,0,0,0
2004,Spring,153,MI,MI 18,4/5/04,1134.849256,9682.11534,2114.904572,3283.177001,214.8860393,1427.179348,126.6821279,292.7721057,0,0,0,0,0,0
2004,Spring,153,MI,MI 19,4/5/04,1237.321251,12069.42791,1984.027104,3280.03334,380.0921489,3514.519266,159.045651,283.2438888,0,0,2.695688999,6.010132185,0,0
2004,Spring,153,MI,MI 23,4/5/04,2121.309997,16407.0879,2019.136809,2988.729185,783.3277741,4121.62139,218.9425456,536.4330498,0,0,0,0,0,0
2004,Spring,153,MI,MI 27,4/5/04,1134.060864,8759.275897,888.9616379,1210.130785,255.2813012,1945.219315,182.4202779,287.0459396,0.545924975,0.707380489,3.349699254,3.063349584,0,0
2004,Spring,153,MI,MI 32,4/6/04,1196.885916,6647.772594,421.5119964,438.0129553,313.9657257,1699.678174,301.8234048,947.7150959,0,0,0,0,0,0
2004,Spring,153,MI,MI 34,4/6/04,1203.046848,7580.741708,967.4328284,1152.509002,228.120994,1326.299282,159.8512074,447.9891974,0,0,0,0,0,0
2004,Spring,153,MI,MI 40,4/6/04,786.0500756,4622.378561,652.2711604,768.6852579,129.8209591,616.5055839,139.3200537,316.0687206,0,0,0,0,0,0
2004,Spring,153,MI,MI 41,4/6/04,1505.410175,9118.444706,678.6908391,1099.899236,267.4089502,1496.572503,294.4699828,809.6090486,0,0,1.187386821,0.89386938,0,0
2004,Spring,153,MI,MI 47,4/6/04,1756.860373,9996.517773,1007.319492,1378.608057,507.6255706,3174.165121,388.6508275,1030.442628,0,0,0,0,0,0
2004,Summer,153,MI,MI 11,7/30/04,638.4770292,17565.58466,924.6908699,4809.744691,40.02990779,180.0529607,216.1615021,100.614435,1721.286035,26718.80269,0,0,3.502616932,396.4415751
2004,Summer,153,MI,MI 17,7/30/04,923.7657343,27260.60623,1750.036404,11825.7235,97.4950643,413.1722521,185.2406222,61.98920405,3763.309482,54120.72643,19.49901286,16.20529396,1.904200475,271.2171074
2004,Summer,153,MI,MI 18,7/30/04,660.9849029,20836.64105,945.5187261,4682.565185,5.525962464,27.07753603,84.46254878,34.08220923,126.5361037,2428.191016,2.782685885,3.898232653,5.410967398,1148.468991
2004,Summer,153,MI,MI 19,7/30/04,1338.657175,25282.36626,2477.004334,12375.32789,9.771220253,49.48788681,351.7639291,168.9741399,664.4429772,13379.61728,102.5978127,147.7088958,6.565038608,1491.342317
2004,Summer,153,MI,MI 23,7/31/04,1770.010775,39458.40561,1862.286219,10953.1209,289.4093448,998.8880714,109.0527966,55.53981123,1476.407092,21749.3743,50.33205997,51.66382862,2.359315311,348.4971929
2004,Summer,153,MI,MI 27,7/31/04,827.8470118,22072.7562,1292.350311,5569.014235,189.5505828,942.0421738,210.8125498,292.330796,564.0389728,6032.049474,27.57126428,29.61348661,1.278958391,27.1936091
2004,Summer,153,MI,MI 32,7/31/04,1701.878128,21768.94959,2285.241452,9605.362577,646.0387228,2871.385049,1509.030748,2514.308888,511.0455568,3517.973743,1118.514804,1752.693387,7.231776748,884.6165867
2004,Summer,153,MI,MI 34,7/31/04,1372.125566,18223.05775,2246.497717,7851.884119,546.207288,2607.432431,784.0717521,1366.373826,1700.290429,20582.07031,167.3861044,230.0754611,3.578979205,46.40783069
